9,13,10365,984,7753,2889,707,0,621,0,109,40,12119
9,14,2740,492,2557,268,407,0,66,0,0,0,3298
9,15,2057,0,1531,431,95,0,185,0,0,497,2739
9,16,8115,635,6575,1426,750,0,0,0,0,205,8955
9,17,1995,157,1608,543,0,0,0,0,0,173,2325
9,18,1144,0,1107,0,37,0,202,0,0,114,1460
9,19,875,234,424,500,186,0,540,0,0,35,1684
9,20,136,0,136,0,0,0,0,0,0,0,136
9,21,417,51,391,76,0,0,0,0,0,0,468
9,22,368,0,305,0,63,0,0,0,0,0,368
9,23,669,332,669,202,130,0,390,0,0,0,1391
9,24,177,46,131,92,0,0,0,0,0,0,223
9,25,50,50,0,100,0,0,0,0,0,0,100
9,26,193,0,139,54,0,0,0,0,0,0,193
9,27,25,0,25,0,0,0,0,0,0,0,25
9,29,54,0,54,0,0,0,0,0,0,0,54
9,30,120,222,120,0,222,0,0,0,0,0,342
9,32,0,45,0,0,45,0,0,0,0,0,45
9,33,71,0,71,0,0,0,0,0,0,0,71
9,34,212,0,0,212,0,0,0,0,0,0,212
10,1,1006,83,874,132,83,0,237,0,0,0,1326
10,2,595,265,513,347,0,0,0,0,407,0,1267
10,3,634,192,442,385,0,0,469,0,0,0,1295
10,4,112,132,46,0,198,0,0,0,0,0,244
10,5,2388,632,1502,1022,496,0,331,0,56,0,3407
10,6,3991,2371,3039,2371,953,0,0,0,0,0,6362
10,7,14056,2849,10453,3965,2488,0,130,264,0,70,17369
10,8,32558,7423,26589,7377,6015,0,153,396,787,169,41486
10,9,121769,36332,93837,36254,28009,0,4440,1892,1720,1156,167309
10,10,302176,167385,194036,148952,126573,1278,3950,5105,57513,15214,552621
10,11,63696,22353,43675,23878,18497,350,1214,186,2244,508,90551
10,12,16567,20916,9030,3624,24829,0,0,0,0,0,37483
10,13,18860,16310,12219,7911,15039,72,621,0,470,0,36333
10,14,3897,650,3275,913,359,0,0,0,0,0,4547
10,15,519,530,519,0,530,0,0,0,0,0,1049
10,16,13171,1161,12518,1255,560,0,0,0,0,0,14332
10,17,187,0,187,0,0,0,0,0,0,0,187
10,18,1596,126,1376,346,0,0,0,0,0,0,1722
10,19,582,0,394,188,0,0,571,0,93,0,1246
10,20,25,0,25,0,0,0,0,0,0,0,25
10,21,981,0,981,0,0,0,0,0,63,0,1044
10,22,1379,88,824,642,0,0,0,0,0,0,1467
10,23,106,0,106,0,0,0,0,0,0,0,106
10,25,136,122,136,0,122,0,0,0,0,0,258
10,26,42,0,42,0,0,0,0,0,0,0,42
10,28,271,0,0,271,0,0,0,0,0,0,271
10,30,910,72,879,103,0,0,0,0,0,0,982
10,31,66,132,0,0,198,0,0,0,0,0,198
10,32,42,0,0,42,0,0,0,0,0,0,42
10,34,488,0,0,276,212,0,0,0,0,0,488
11,1,1021,446,885,208,374,0,0,0,59,128,1654
11,2,37,0,37,0,0,0,0,0,0,0,37
11,3,1827,0,1804,23,0,0,936,0,0,0,2763
11,4,57,0,57,0,0,0,0,0,0,0,57
11,5,2614,27,2573,0,68,0,815,0,0,0,3456
11,6,1817,518,1510,511,314,0,142,0,0,0,2477
11,7,4862,532,4036,1120,238,0,700,0,0,0,6094
11,8,14889,1120,11894,3923,193,0,2296,0,655,235,19195
11,9,64629,12743,52549,14496,10326,0,11811,425,1253,512,91373
11,10,51715,24986,31117,27365,18219,0,1517,164,863,1667,80912
11,11,180836,113539,112449,82955,98971,8526,19539,4756,60756,3944,391896
11,12,38510,21766,25304,19528,15444,0,3092,177,563,177,64285
11,13,45375,28409,22034,29003,22748,10599,5008,0,1570,93,91054
11,14,2652,437,2237,741,111,0,922,0,0,0,4011
11,15,1684,442,1446,680,0,0,0,0,0,0,2126
11,16,15400,1984,13649,1788,1947,0,0,0,0,0,17384
11,17,700,39,525,175,39,0,0,0,0,0,739
11,18,1977,236,1620,474,120,0,0,0,37,0,2250
11,19,0,182,0,182,0,0,99,0,0,0,281
11,20,360,115,303,0,172,0,0,0,0,0,475
11,21,49,0,49,0,0,0,0,0,0,0,49
11,22,126,0,126,0,0,0,0,0,0,0,126
11,26,0,116,0,116,0,0,0,0,0,0,116
11,27,0,0,0,0,0,0,0,0,45,0,45
11,33,66,0,66,0,0,0,0,0,0,0,66
11,34,48,0,0,48,0,0,0,0,0,0,48
12,1,140,27,140,0,27,0,1783,0,0,0,1950
12,2,78,0,78,0,0,0,705,0,0,0,783
12,3,798,43,798,0,43,0,39,0,0,0,880
12,5,1175,0,812,41,323,0,0,0,0,0,1175
12,6,2354,0,2354,0,0,0,0,0,0,0,2354
12,7,9579,363,8149,827,966,582,0,0,0,0,10524
12,8,19898,10297,13588,9118,7488,0,2554,0,0,0,32749
12,9,122294,20428,91877,38836,12008,0,715,190,984,9148,153759
12,10,25622,14125,17002,8822,13923,49,108,0,188,6034,46126
12,11,54484,33954,33063,26027,29348,0,374,91,2316,531,91750
12,12,251243,178518,157526,106290,165945,4820,3573,879,89770,26399,555202
12,13,19081,13559,12164,6505,13970,0,1792,0,1502,6034,41968
12,14,2527,1515,1696,939,1407,0,0,137,1153,0,5332
12,15,1271,103,1271,0,103,0,53,0,0,0,1427
12,16,15417,5031,12713,2185,5549,0,221,0,28,0,20697
12,17,7886,3969,5549,911,5395,0,0,0,0,0,11855
12,18,1116,0,1116,0,0,0,0,0,0,0,1116
12,19,86,57,29,114,0,0,0,0,0,0,143
12,20,27,0,0,27,0,0,0,0,0,0,27
12,21,241,139,102,0,278,0,0,0,0,0,380
12,22,135,0,135,0,0,0,0,0,0,0,135
12,23,221,0,221,0,0,0,0,0,0,153,374
12,24,309,0,141,88,79,0,0,0,0,0,309
12,25,131,131,0,263,0,0,0,0,0,0,262
12,28,271,0,0,271,0,0,0,0,0,0,271
12,33,141,0,141,0,0,0,0,0,0,0,141
13,1,346,135,211,0,271,0,1224,0,0,50,1755
13,2,62,267,0,62,267,0,235,0,0,0,564
13,3,1210,58,1136,58,74,0,538,0,174,0,1980
13,4,91,0,91,0,0,0,0,0,0,0,91
13,5,1737,380,1504,380,232,0,0,0,0,0,2117
13,6,3404,0,1167,1868,370,0,252,0,0,202,3858
13,7,2086,0,1917,53,116,0,465,0,0,0,2551
13,8,9394,3282,7792,1932,2951,0,543,0,0,0,13219
13,9,41859,6969,32710,9045,7072,0,6837,109,91,112,55977
13,10,38932,18629,27016,12376,18170,0,583,0,1364,1,59509
13,11,64401,33305,45074,23053,29579,5120,4718,0,2243,2983,112770
13,12,23045,7149,13745,7894,8554,0,2777,0,243,0,33214
13,13,161964,112780,95866,80195,98682,9950,3715,5551,34653,1283,329896
13,14,5743,1957,4685,1069,1947,0,140,0,70,679,8589
13,15,1157,182,1087,42,210,0,0,0,0,48,1387
13,16,5652,1431,4301,1865,917,0,0,0,0,64,7147
13,17,427,0,427,0,0,131,0,0,0,131,689
13,18,254,302,121,302,133,0,545,0,0,133,1234
13,19,425,40,344,121,0,0,0,0,0,0,465
13,21,155,618,0,309,464,0,0,0,0,0,773
13,22,69,0,69,0,0,0,0,0,0,0,69
13,23,239,253,95,69,328,0,0,0,0,0,492
13,24,67,0,0,67,0,0,0,0,0,0,67
13,25,122,0,122,0,0,0,0,0,0,0,122
13,26,0,349,0,0,349,0,0,0,0,0,349
13,33,217,0,217,0,0,0,0,0,0,0,217
13,34,58,0,58,0,0,0,0,0,0,0,58
14,1,133,257,85,77,229,0,0,0,0,0,390
14,3,113,0,113,0,0,0,0,0,0,0,113
14,7,378,114,378,114,0,0,314,0,0,27,833
14,8,1304,463,788,665,315,0,426,0,0,0,2193
14,9,12676,1060,10949,1968,819,0,967,0,0,0,14703
14,10,4349,3017,3190,3033,1143,0,0,46,0,0,7412
14,11,12657,1472,9971,3263,895,0,1244,0,0,0,15373
14,12,2946,444,2700,359,330,0,1760,0,0,0,5150
14,13,8012,4361,4012,2930,5430,332,834,0,352,288,14179
14,14,105049,60244,58977,50755,55561,2861,61,3402,7993,1816,181426
14,15,1649,0,233,1416,0,0,0,0,0,0,1649
14,16,980,0,931,50,0,0,0,0,0,0,980
14,17,222,0,222,0,0,0,0,0,0,0,222
14,18,261,939,261,939,0,0,0,0,0,0,1200
14,19,151,0,66,0,86,0,0,0,0,0,151
14,21,197,0,197,0,0,0,0,0,0,0,197
14,23,107,0,107,0,0,0,0,0,0,0,107
14,24,88,0,0,88,0,0,0,0,0,0,88
14,25,86,0,0,0,86,0,0,0,0,0,86
14,26,28,0,28,0,0,0,0,0,0,0,28
14,29,33,0,33,0,0,0,0,0,0,0,33
14,30,33,0,33,0,0,0,0,0,0,0,33
15,1,2282,806,1081,87,1920,0,5702,0,578,112,9480
15,2,94,334,48,0,380,0,491,0,0,0,919
15,3,1202,0,1202,0,0,0,399,0,0,0,1601
15,4,136,0,136,0,0,0,351,0,0,0,487
15,5,2034,567,1550,148,904,0,0,0,0,0,2601
15,6,994,77,738,333,0,0,77,0,0,0,1148
15,7,2039,875,1896,1018,0,0,88,0,0,231,3233
15,8,1603,92,1516,180,0,0,0,0,0,0,1695
15,9,6949,749,6137,863,698,0,1525,0,0,205,9428
15,10,1178,0,829,349,0,0,210,0,0,0,1388
15,11,2897,897,2336,551,908,0,125,0,0,0,3919
15,12,4037,103,3751,182,206,0,0,0,0,0,4140
15,13,210,0,210,0,0,0,0,0,0,48,258
15,14,115,52,75,40,52,0,0,0,0,0,167
15,15,254045,121717,167840,106028,101893,383,2686,11711,38349,2483,431374
15,16,9027,1725,7263,1535,1954,0,125,0,105,300,11282
15,17,15483,3007,12127,4073,2290,207,0,0,129,0,18826
15,18,6974,1077,5651,1968,432,0,1085,0,0,35,9171
15,19,2387,417,2119,656,29,0,270,0,0,0,3074
15,20,1292,993,1247,1038,0,0,0,300,0,0,2585
15,21,3130,547,2741,184,752,0,0,0,56,0,3733
15,22,5128,2593,3151,1906,2664,0,0,0,0,0,7721
15,23,19887,5990,13324,6280,6274,0,0,0,0,58,25935
15,24,836,363,622,123,454,0,0,0,0,0,1199
15,25,451,0,325,125,0,0,0,0,0,0,451
15,26,140,113,27,227,0,0,0,0,0,0,253
15,28,24,0,24,0,0,0,0,0,0,0,24
15,29,0,23,0,23,0,0,0,0,0,0,23
15,30,0,150,0,0,150,0,0,0,0,0,150
15,31,47,0,47,0,0,0,0,0,0,0,47
15,32,77,0,77,0,0,0,0,0,0,0,77
15,33,65,0,65,0,0,0,0,0,0,0,65
15,34,164,54,112,107,0,0,0,0,0,0,218
16,1,835,641,604,459,414,0,11344,0,324,0,13144
16,2,345,1529,345,1095,435,0,758,0,0,0,2632
16,3,448,1227,39,0,1636,0,3955,0,0,0,5630
16,4,205,614,0,0,818,0,0,0,0,0,819
16,5,3597,50,3097,500,50,0,0,0,0,0,3647
16,6,7483,4517,4480,3834,3686,0,0,0,166,4,12170
16,7,15437,5021,10047,6019,4392,0,154,0,0,160,20772
16,8,13511,3983,8661,7612,1222,0,531,158,127,0,18310
16,9,42549,7603,34581,9464,6107,0,1887,0,361,686,53086
16,10,9113,2792,6750,1934,3221,730,0,0,0,0,12635
16,11,6957,2863,5974,1350,2497,0,0,0,705,0,10525
16,12,17002,3515,13267,4678,2572,0,250,0,0,304,21071
16,13,2258,344,1888,714,0,0,0,0,0,356,2958
16,14,514,0,514,0,0,0,0,0,0,0,514
16,15,7871,2294,6437,2172,1555,0,0,0,0,205,10370
16,16,346151,197855,211086,150604,182316,7790,7770,7211,66279,2349,635405
16,17,46174,16531,31286,18934,12486,0,2365,63,1596,0,66729
16,18,13801,1622,10137,4748,538,0,3115,0,0,0,18538
16,19,1677,1015,1268,989,435,0,2130,0,0,0,4822
16,20,1045,0,738,0,307,0,0,60,0,0,1105
16,21,1073,79,756,235,161,0,82,0,105,0,1339
16,22,2560,535,1336,1759,0,0,0,0,0,0,3095
16,23,4929,416,4230,542,574,0,0,0,0,0,5345
16,24,215,0,215,0,0,0,0,0,0,0,215
16,25,356,0,356,0,0,0,0,0,0,0,356
16,26,115,0,115,0,0,0,0,0,0,0,115
16,30,343,72,0,416,0,0,0,0,0,0,415
16,32,79,238,0,238,79,0,0,0,0,0,317
16,34,87,0,87,0,0,0,0,0,0,0,87
17,1,2820,2488,1925,518,2866,0,15571,0,373,0,21252
17,2,1175,403,248,891,440,0,985,0,0,0,2563
17,3,4259,0,2627,1270,362,0,885,0,60,0,5204
17,4,281,0,281,0,0,0,206,0,0,0,487
17,5,5296,0,4849,372,75,0,49,0,0,0,5345
17,6,7207,500,6364,1089,254,0,0,0,0,0,7707
17,7,6308,513,5489,1333,0,0,274,0,0,0,7095
17,8,4179,0,3755,424,0,0,0,0,0,0,4179
17,9,9783,3795,8888,791,3899,0,824,0,0,590,14992
17,10,409,221,188,0,442,0,0,0,0,0,630
17,11,2275,1209,1815,1411,258,0,0,0,94,0,3578
17,12,1269,0,1146,123,0,0,73,0,0,0,1342
17,13,419,640,419,640,0,0,0,0,0,0,1059
17,15,27811,7498,20217,6339,8752,0,318,187,0,0,35814
